date,docID,edinetCode,filerName,docTypeCode,submitDateTime,docDescription
2024-02-14,S100SU6K,E02045,株式会社ＡＫＩＢＡホールディングス,140,2024-02-14 10:32,四半期報告書－第42期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVO7,E01935,カシオ計算機株式会社,135,2024-02-14 10:33,確認書
2024-02-14,S100SVSH,E01222,アジアパイルホールディングス株式会社,135,2024-02-14 10:33,確認書
2024-02-14,S100SVYQ,E04342,兵機海運株式会社,135,2024-02-14 10:33,確認書
2024-02-14,S100SR8J,,,,,
2024-02-14,S100STMO,E00872,帝人株式会社,140,2024-02-14 10:33,四半期報告書－第158期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU6L,E02045,株式会社ＡＫＩＢＡホールディングス,135,2024-02-14 10:33,確認書
2024-02-14,S100SV7L,E01131,日本坩堝株式会社,140,2024-02-14 10:34,四半期報告書－第184期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV4F,E04478,株式会社スペースシャワーネットワーク,140,2024-02-14 10:34,四半期報告書－第30期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUT2,E05623,株式会社インタースペース,140,2024-02-14 10:34,四半期報告書－第25期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUOO,E00119,中外炉工業株式会社,135,2024-02-14 10:34,確認書
2024-02-14,S100STMU,E00872,帝人株式会社,135,2024-02-14 10:34,確認書
2024-02-14,S100SVUG,E00695,共同印刷株式会社,140,2024-02-14 10:34,四半期報告書－第144期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVMY,E01710,株式会社ユーシン精機,140,2024-02-14 10:34,四半期報告書－第51期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV8A,E01131,日本坩堝株式会社,135,2024-02-14 10:34,確認書
2024-02-14,S100SV4T,E04478,株式会社スペースシャワーネットワーク,135,2024-02-14 10:34,確認書
2024-02-14,S100SVV4,E00695,共同印刷株式会社,135,2024-02-14 10:35,確認書
2024-02-14,S100SVCZ,E01019,エステー株式会社,140,2024-02-14 10:35,四半期報告書－第77期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVD5,E01019,エステー株式会社,135,2024-02-14 10:36,確認書
2024-02-14,S100SVDH,E01718,株式会社オーイズミ,140,2024-02-14 10:36,四半期報告書－第56期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVNE,E01710,株式会社ユーシン精機,135,2024-02-14 10:36,確認書
2024-02-14,S100SVDT,E01718,株式会社オーイズミ,135,2024-02-14 10:37,確認書
2024-02-14,S100SVYL,E34722,共栄セキュリティーサービス株式会社,140,2024-02-14 10:38,四半期報告書－第40期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STYF,E00254,株式会社マサル,140,2024-02-14 10:38,四半期報告書－第69期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVZ1,E04869,株式会社ビジネスブレイン太田昭和,135,2024-02-14 10:39,確認書
2024-02-14,S100SVQL,E02645,株式会社　キング,140,2024-02-14 10:39,四半期報告書－第77期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVZ8,E34722,共栄セキュリティーサービス株式会社,135,2024-02-14 10:39,確認書
2024-02-14,S100SUV3,E36730,株式会社おきなわフィナンシャルグループ,140,2024-02-14 10:40,四半期報告書－第3期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUV6,E36730,株式会社おきなわフィナンシャルグループ,135,2024-02-14 10:40,確認書
2024-02-14,S100SVVO,E02645,株式会社　キング,135,2024-02-14 10:40,確認書
2024-02-14,S100STYN,E00254,株式会社マサル,135,2024-02-14 10:41,確認書
2024-02-14,S100SVXN,E01704,サンセイ株式会社,140,2024-02-14 10:42,四半期報告書－第69期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU4X,E01109,不二ラテックス株式会社,140,2024-02-14 10:42,四半期報告書－第76期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU5L,E01109,不二ラテックス株式会社,135,2024-02-14 10:43,確認書
2024-02-14,S100SUMZ,E00815,三菱瓦斯化学株式会社,140,2024-02-14 10:44,四半期報告書－第97期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVQ4,E03810,野村證券株式会社,350,2024-02-14 10:44,変更報告書
2024-02-14,S100SVYC,E01704,サンセイ株式会社,135,2024-02-14 10:45,確認書
2024-02-14,S100SRSR,E35528,福田　晴久,350,2024-02-14 10:47,変更報告書
2024-02-14,S100SUNE,E00815,三菱瓦斯化学株式会社,135,2024-02-14 10:47,確認書
2024-02-14,S100STGO,,,,,
2024-02-14,S100SVWI,,,,,
2024-02-14,S100SVXA,,,,,
2024-02-14,S100SU0I,E02042,株式会社メガチップス,140,2024-02-14 10:50,四半期報告書－第34期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVZT,E04247,株式会社大運,140,2024-02-14 10:51,四半期報告書－第104期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVVA,E02566,中央魚類株式会社,140,2024-02-14 10:51,四半期報告書－第77期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW0C,E04247,株式会社大運,135,2024-02-14 10:52,確認書
2024-02-14,S100SW06,E02459,カワセコンピュータサプライ株式会社,140,2024-02-14 10:52,四半期報告書－第69期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU2X,E02042,株式会社メガチップス,135,2024-02-14 10:52,確認書
2024-02-14,S100SVVP,E02566,中央魚類株式会社,135,2024-02-14 10:52,確認書
2024-02-14,S100SVZJ,,,,,
2024-02-14,S100SW0F,E02459,カワセコンピュータサプライ株式会社,135,2024-02-14 10:53,確認書
2024-02-14,S100SUEF,E02171,株式会社ニッキ,140,2024-02-14 10:54,四半期報告書－第133期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUEX,E02171,株式会社ニッキ,135,2024-02-14 10:55,確認書
2024-02-14,S100SVP7,E11943,Ｅｖｏ　Ｆｕｎｄ,350,2024-02-14 10:55,変更報告書
2024-02-14,S100SVBK,E00027,中外鉱業株式会社,140,2024-02-14 10:56,四半期報告書－第132期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUR5,E02424,株式会社マースグループホールディングス,140,2024-02-14 10:56,四半期報告書－第50期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVWM,E01353,東洋製罐グループホールディングス株式会社,140,2024-02-14 10:57,四半期報告書－第111期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUR9,E02424,株式会社マースグループホールディングス,135,2024-02-14 10:57,確認書
2024-02-14,S100SUK2,E04088,小田急電鉄株式会社,135,2024-02-14 10:57,確認書
2024-02-14,S100SVJK,E00030,日本コークス工業株式会社,140,2024-02-14 10:57,四半期報告書－第21期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVWU,E01353,東洋製罐グループホールディングス株式会社,135,2024-02-14 10:57,確認書
2024-02-14,S100SVBS,E00027,中外鉱業株式会社,135,2024-02-14 10:57,確認書
2024-02-14,S100SV7I,E01903,日本光電工業株式会社,140,2024-02-14 10:57,四半期報告書－第73期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVJT,E00030,日本コークス工業株式会社,135,2024-02-14 10:58,確認書
2024-02-14,S100SV93,E01903,日本光電工業株式会社,135,2024-02-14 10:58,確認書
2024-02-14,S100SVX8,E36104,ＮＩＰＰＯＮ　ＡＣＴＩＶＥ　ＶＡＬＵＥ　ＦＵＮＤ　ＰＬＣ,360,2024-02-14 10:59,訂正報告書（大量保有報告書・変更報告書）
2024-02-14,S100SUB5,E03295,株式会社安楽亭,140,2024-02-14 11:00,四半期報告書－第46期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUUJ,E03295,株式会社安楽亭,135,2024-02-14 11:00,確認書
2024-02-14,S100SV1W,,,,,
2024-02-14,S100SV1Q,E00569,株式会社ソトー,140,2024-02-14 11:02,四半期報告書－第153期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STNL,E00910,イサム塗料株式会社,140,2024-02-14 11:02,四半期報告書－第78期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW04,E00183,株式会社大気社,140,2024-02-14 11:02,四半期報告書－第79期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV1S,E00569,株式会社ソトー,135,2024-02-14 11:03,確認書
2024-02-14,S100SW0L,E00183,株式会社大気社,135,2024-02-14 11:03,確認書
2024-02-14,S100STT8,E00910,イサム塗料株式会社,135,2024-02-14 11:03,確認書
2024-02-14,S100SRDC,E01251,中部鋼鈑株式会社,140,2024-02-14 11:04,四半期報告書－第100期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SQWL,E01251,中部鋼鈑株式会社,135,2024-02-14 11:05,確認書
2024-02-14,S100STGQ,E05496,株式会社アドバンスト・メディア,140,2024-02-14 11:05,四半期報告書－第27期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STB6,E00973,ＪＣＲファーマ株式会社,140,2024-02-14 11:06,四半期報告書－第49期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU64,E04775,株式会社オリエントコーポレーション,080,2024-02-14 11:06,発行登録書（株券､社債券等）
2024-02-14,S100STGU,E05496,株式会社アドバンスト・メディア,135,2024-02-14 11:06,確認書
2024-02-14,S100SVXW,E02876,株式会社ケー・エフ・シー,140,2024-02-14 11:06,四半期報告書－第60期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVY2,E02876,株式会社ケー・エフ・シー,135,2024-02-14 11:07,確認書
2024-02-14,S100SVNH,E03227,株式会社やまや,140,2024-02-14 11:07,四半期報告書－第54期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STAR,E00973,ＪＣＲファーマ株式会社,135,2024-02-14 11:07,確認書
2024-02-14,S100SUSL,E01275,高砂鐵工株式会社,140,2024-02-14 11:08,四半期報告書－第152期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVNN,E03227,株式会社やまや,135,2024-02-14 11:08,確認書
2024-02-14,S100SUSO,E01275,高砂鐵工株式会社,135,2024-02-14 11:09,確認書
2024-02-14,S100SW1A,E01366,中国工業株式会社,140,2024-02-14 11:09,四半期報告書－第74期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW1U,E27562,ＳＢＩ　ＦｉｎＴｅｃｈ　Ｓｏｌｕｔｉｏｎｓ株式会社,140,2024-02-14 11:09,四半期報告書－第13期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW1K,E35482,株式会社ペイロール,140,2024-02-14 11:10,四半期報告書－第7期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV23,E01075,シナネンホールディングス株式会社,140,2024-02-14 11:10,四半期報告書－第90期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW1F,E01366,中国工業株式会社,135,2024-02-14 11:10,確認書
2024-02-14,S100SW1P,E35482,株式会社ペイロール,135,2024-02-14 11:10,確認書
2024-02-14,S100SW1R,E03416,株式会社コメ兵ホールディングス,140,2024-02-14 11:11,四半期報告書－第46期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVSS,E02962,アルフレッサホールディングス株式会社,140,2024-02-14 11:11,四半期報告書－第21期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV2J,E01075,シナネンホールディングス株式会社,135,2024-02-14 11:11,確認書
2024-02-14,S100SVST,E02962,アルフレッサホールディングス株式会社,135,2024-02-14 11:11,確認書
2024-02-14,S100SUNT,E01569,千代田化工建設株式会社,140,2024-02-14 11:11,四半期報告書－第96期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUWW,E03416,株式会社コメ兵ホールディングス,135,2024-02-14 11:12,確認書
2024-02-14,S100SVVK,E00101,サンユー建設株式会社,140,2024-02-14 11:12,四半期報告書－第75期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVVN,E00101,サンユー建設株式会社,135,2024-02-14 11:12,確認書
2024-02-14,S100SVGK,E11943,Ｅｖｏ　Ｆｕｎｄ,350,2024-02-14 11:12,変更報告書
2024-02-14,S100SVKN,E01156,リソルホールディングス株式会社,140,2024-02-14 11:13,四半期報告書－第131期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUE9,E04197,京極運輸商事株式会社,140,2024-02-14 11:13,四半期報告書－第84期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV9A,E02994,デリカフーズホールディングス株式会社,140,2024-02-14 11:13,四半期報告書－第21期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUPT,E01569,千代田化工建設株式会社,135,2024-02-14 11:13,確認書
2024-02-14,S100SUEB,E04197,京極運輸商事株式会社,135,2024-02-14 11:14,確認書
2024-02-14,S100SVLR,E04223,南総通運株式会社,140,2024-02-14 11:15,四半期報告書－第115期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVKR,E01156,リソルホールディングス株式会社,135,2024-02-14 11:15,確認書
2024-02-14,S100SVMF,E04223,南総通運株式会社,135,2024-02-14 11:16,確認書
2024-02-14,S100SSZU,E04519,北陸瓦斯株式会社,140,2024-02-14 11:16,四半期報告書－第173期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV9J,E02994,デリカフーズホールディングス株式会社,135,2024-02-14 11:16,確認書
2024-02-14,S100SW1X,E36406,ブロードマインド株式会社,140,2024-02-14 11:16,四半期報告書－第23期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW0T,E34070,株式会社インバウンドテック,140,2024-02-14 11:17,四半期報告書－第9期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100ST1C,E04519,北陸瓦斯株式会社,135,2024-02-14 11:17,確認書
2024-02-14,S100SW0U,E34070,株式会社インバウンドテック,135,2024-02-14 11:17,確認書
2024-02-14,S100SW25,E00724,株式会社広済堂ホールディングス,180,2024-02-14 11:17,臨時報告書
2024-02-14,S100SU36,E01848,日本アンテナ株式会社,140,2024-02-14 11:19,四半期報告書－第71期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SU3K,E01848,日本アンテナ株式会社,135,2024-02-14 11:20,確認書
2024-02-14,S100SW0D,E30863,ＪＡ三井リース株式会社,140,2024-02-14 11:21,四半期報告書－第16期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVKZ,E02664,新光商事株式会社,140,2024-02-14 11:21,四半期報告書－第71期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUBU,E00388,株式会社コモ,140,2024-02-14 11:21,四半期報告書－第40期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW1V,E02664,新光商事株式会社,135,2024-02-14 11:21,確認書
2024-02-14,S100SUBW,E00388,株式会社コモ,135,2024-02-14 11:22,確認書
2024-02-14,S100SW0P,E36406,ブロードマインド株式会社,135,2024-02-14 11:22,確認書
2024-02-14,S100SVJA,E01118,株式会社リーガルコーポレーション,140,2024-02-14 11:23,四半期報告書－第192期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV9Q,E05091,株式会社エックスネット,140,2024-02-14 11:23,四半期報告書－第33期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW2C,E05621,クルーズ株式会社,140,2024-02-14 11:24,四半期報告書－第23期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVGP,E01118,株式会社リーガルコーポレーション,135,2024-02-14 11:24,確認書
2024-02-14,S100SUHX,E02541,東都水産株式会社,140,2024-02-14 11:24,四半期報告書－第76期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVAG,E05091,株式会社エックスネット,135,2024-02-14 11:24,確認書
2024-02-14,S100SW2F,E05621,クルーズ株式会社,135,2024-02-14 11:25,確認書
2024-02-14,S100SUIS,E02541,東都水産株式会社,135,2024-02-14 11:26,確認書
2024-02-14,S100SW0M,E01862,株式会社ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,180,2024-02-14 11:27,臨時報告書
2024-02-14,S100SSSQ,E01568,株式会社丸山製作所,140,2024-02-14 11:27,四半期報告書－第89期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUM5,E02785,株式会社グローセル,140,2024-02-14 11:28,四半期報告書－第70期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVLV,E04194,カンダホールディングス株式会社,140,2024-02-14 11:29,四半期報告書－第111期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVI7,E32405,株式会社ホープ,140,2024-02-14 11:30,四半期報告書－第31期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STB0,E33011,株式会社力の源ホールディングス,140,2024-02-14 11:30,四半期報告書－第39期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUOL,E02785,株式会社グローセル,135,2024-02-14 11:30,確認書
2024-02-14,S100SUPL,E24465,全研本社株式会社,140,2024-02-14 11:30,四半期報告書－第48期第2四半期(2023/07/01－2023/12/31)
2024-02-14,S100STCH,E33011,株式会社力の源ホールディングス,135,2024-02-14 11:30,確認書
2024-02-14,S100SVLX,E04194,カンダホールディングス株式会社,135,2024-02-14 11:30,確認書
2024-02-14,S100SSQN,E27043,株式会社アビスト,135,2024-02-14 11:30,確認書
2024-02-14,S100SW26,E37482,株式会社ファインズ,140,2024-02-14 11:30,四半期報告書－第6期第2四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUKM,E05054,日本ラッド株式会社,140,2024-02-14 11:30,四半期報告書－第53期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVI9,E32405,株式会社ホープ,135,2024-02-14 11:30,確認書
2024-02-14,S100SSO9,E27043,株式会社アビスト,140,2024-02-14 11:30,四半期報告書－第19期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SSSU,E01568,株式会社丸山製作所,135,2024-02-14 11:30,確認書
2024-02-14,S100SUQH,E24465,全研本社株式会社,135,2024-02-14 11:30,確認書
2024-02-14,S100SW29,E37482,株式会社ファインズ,135,2024-02-14 11:30,確認書
2024-02-14,S100SV7B,E00435,キッコーマン株式会社,140,2024-02-14 11:31,四半期報告書－第107期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SULL,E05054,日本ラッド株式会社,135,2024-02-14 11:31,確認書
2024-02-14,S100SVU7,E00435,キッコーマン株式会社,135,2024-02-14 11:33,確認書
2024-02-14,S100SVC0,E14207,阪急阪神リート投資法人,100,2024-02-14 11:33,発行登録追補書類（内国投資証券）
2024-02-14,S100SVTI,E32495,株式会社インソース,140,2024-02-14 11:34,四半期報告書－第22期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW2R,E03340,株式会社ダイイチ,140,2024-02-14 11:34,四半期報告書－第70期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVTP,E32495,株式会社インソース,135,2024-02-14 11:35,確認書
2024-02-14,S100SVYX,E00614,川本産業株式会社,140,2024-02-14 11:35,四半期報告書－第94期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW2X,,,,,
2024-02-14,S100SUO0,E03493,株式会社アートネイチャー,140,2024-02-14 11:36,四半期報告書－第57期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVZ6,E00614,川本産業株式会社,135,2024-02-14 11:36,確認書
2024-02-14,S100SW31,E03340,株式会社ダイイチ,135,2024-02-14 11:36,確認書
2024-02-14,S100SUO4,E03493,株式会社アートネイチャー,135,2024-02-14 11:38,確認書
2024-02-14,S100SVTT,E01904,ニチコン株式会社,140,2024-02-14 11:42,四半期報告書－第89期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVTO,E01904,ニチコン株式会社,135,2024-02-14 11:42,確認書
2024-02-14,S100ST3S,E01243,山陽特殊製鋼株式会社,140,2024-02-14 11:42,四半期報告書－第112期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVN6,E01368,アマテイ株式会社,140,2024-02-14 11:43,四半期報告書－第83期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STA0,E01243,山陽特殊製鋼株式会社,135,2024-02-14 11:43,確認書
2024-02-14,S100SVSM,E00603,株式会社ゴールドウイン,140,2024-02-14 11:45,四半期報告書－第73期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW32,E32873,株式会社ビルダーズシステム研究所,350,2024-02-14 11:45,大量保有報告書
2024-02-14,S100SVSN,E00603,株式会社ゴールドウイン,135,2024-02-14 11:46,確認書
2024-02-14,S100SW3B,E05288,株式会社ＣＳＳホールディングス,140,2024-02-14 11:46,四半期報告書－第40期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW3C,E05288,株式会社ＣＳＳホールディングス,135,2024-02-14 11:47,確認書
2024-02-14,S100SVO2,E01368,アマテイ株式会社,135,2024-02-14 11:50,確認書
2024-02-14,S100SRGP,E02870,株式会社ウェッズ,135,2024-02-14 11:52,確認書
2024-02-14,S100SW3P,E00475,焼津水産化学工業株式会社,140,2024-02-14 11:53,四半期報告書－第65期第3四半期(2023/04/01－2023/12/31)
2024-02-14,S100SRGJ,E02870,株式会社ウェッズ,140,2024-02-14 11:53,四半期報告書－第59期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUG6,E00475,焼津水産化学工業株式会社,135,2024-02-14 11:54,確認書
2024-02-14,S100SVHB,E02724,イノテック株式会社,140,2024-02-14 11:55,四半期報告書－第38期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW34,E01987,伊豆シャボテンリゾート株式会社,140,2024-02-14 11:55,四半期報告書－第49期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV04,E01536,三菱化工機株式会社,140,2024-02-14 11:55,四半期報告書－第100期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVK9,E39420,中村　慎吾,350,2024-02-14 11:55,大量保有報告書
2024-02-14,S100SUHO,E01987,伊豆シャボテンリゾート株式会社,135,2024-02-14 11:55,確認書
2024-02-14,S100SVHD,E02724,イノテック株式会社,135,2024-02-14 11:55,確認書
2024-02-14,S100SV0U,E01536,三菱化工機株式会社,135,2024-02-14 11:58,確認書
2024-02-14,S100SV4E,E02131,内海造船株式会社,140,2024-02-14 12:00,四半期報告書－第99期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW1I,E04008,株式会社エリアクエスト,180,2024-02-14 12:00,臨時報告書
2024-02-14,S100SVXU,E30164,株式会社日本能率協会マネジメントセンター,140,2024-02-14 12:00,四半期報告書－第33期第2四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUKQ,E27260,オイシックス・ラ・大地株式会社,140,2024-02-14 12:00,四半期報告書－第27期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW35,E05645,株式会社リミックスポイント,140,2024-02-14 12:00,四半期報告書－第21期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV4V,E02131,内海造船株式会社,135,2024-02-14 12:01,確認書
2024-02-14,S100SW2S,E05645,株式会社リミックスポイント,135,2024-02-14 12:01,確認書
2024-02-14,S100SUKU,E27260,オイシックス・ラ・大地株式会社,135,2024-02-14 12:01,確認書
2024-02-14,S100SVO5,E02584,ナイス株式会社,140,2024-02-14 12:01,四半期報告書－第75期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVO9,E02584,ナイス株式会社,135,2024-02-14 12:02,確認書
2024-02-14,S100STJJ,E04288,乾汽船株式会社,140,2024-02-14 12:03,四半期報告書－第104期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUBD,E02825,株式会社ヤギ,140,2024-02-14 12:04,四半期報告書－第112期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUXQ,E35504,株式会社ゼネテック,140,2024-02-14 12:04,四半期報告書－第39期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUBF,E02825,株式会社ヤギ,135,2024-02-14 12:05,確認書
2024-02-14,S100SV41,E35504,株式会社ゼネテック,135,2024-02-14 12:05,確認書
2024-02-14,S100SUSD,E03259,株式会社コナカ,140,2024-02-14 12:06,四半期報告書－第51期第1四半期(2023/10/01－2023/12/31)
2024-02-14,S100STK9,E04288,乾汽船株式会社,135,2024-02-14 12:07,確認書
2024-02-14,S100SUSG,E03259,株式会社コナカ,135,2024-02-14 12:07,確認書
2024-02-14,S100SUTI,E02522,神鋼商事株式会社,140,2024-02-14 12:08,四半期報告書－第106期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUTN,E02522,神鋼商事株式会社,135,2024-02-14 12:09,確認書
2024-02-14,S100SW4B,E00386,岩塚製菓株式会社,140,2024-02-14 12:09,四半期報告書－第71期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100STZE,E01492,浜井産業株式会社,140,2024-02-14 12:10,四半期報告書－第98期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SW4E,E00386,岩塚製菓株式会社,135,2024-02-14 12:10,確認書
2024-02-14,S100SU24,E01492,浜井産業株式会社,135,2024-02-14 12:12,確認書
2024-02-14,S100SVBM,E00880,日油株式会社,140,2024-02-14 12:14,四半期報告書－第101期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVGF,E00880,日油株式会社,135,2024-02-14 12:15,確認書
2024-02-14,S100SW0E,E04109,神戸電鉄株式会社,140,2024-02-14 12:17,四半期報告書－第149期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV4Y,E05354,セントケア・ホールディング株式会社,140,2024-02-14 12:17,四半期報告書－第42期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV5T,E05354,セントケア・ホールディング株式会社,135,2024-02-14 12:18,確認書
2024-02-14,S100SW07,E03717,第一商品株式会社,360,2024-02-14 12:24,訂正報告書（大量保有報告書・変更報告書）
2024-02-14,S100SVTC,E02214,日本精機株式会社,140,2024-02-14 12:26,四半期報告書－第79期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVTS,E02214,日本精機株式会社,135,2024-02-14 12:27,確認書
2024-02-14,S100SVE2,E01974,ＮＫＫスイッチズ株式会社,140,2024-02-14 12:28,四半期報告書－第71期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SVFO,E01974,ＮＫＫスイッチズ株式会社,135,2024-02-14 12:30,確認書
2024-02-14,S100SUAL,E05319,平安レイサービス株式会社,140,2024-02-14 12:32,四半期報告書－第55期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUAK,E05319,平安レイサービス株式会社,135,2024-02-14 12:33,確認書
2024-02-14,S100SUZ3,E03071,株式会社サンゲツ,140,2024-02-14 12:39,四半期報告書－第72期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUZB,E03071,株式会社サンゲツ,135,2024-02-14 12:40,確認書
2024-02-14,S100SUYG,E02497,伊藤忠商事株式会社,140,2024-02-14 12:41,四半期報告書－第100期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV3B,E00733,株式会社インプレスホールディングス,140,2024-02-14 12:41,四半期報告書－第32期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SUYM,E02497,伊藤忠商事株式会社,135,2024-02-14 12:42,確認書
2024-02-14,S100SW4T,E21514,株式会社成学社,140,2024-02-14 12:43,四半期報告書－第38期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SV4U,E00733,株式会社インプレスホールディングス,135,2024-02-14 12:43,確認書
2024-02-14,S100SU1V,E04939,株式会社ベネッセホールディングス,140,2024-02-14 12:43,四半期報告書－第70期第3四半期(2023/10/01－2023/12/31)
2024-02-14,S100SRV4,E21514,株式会社成学社,135,2024-02-14 12:43,確認書
2024-02-14,S100SW4Z,,,,,
2024-02-14,S100SU3H,E04939,株式会社ベネッセホールディングス,135,2024-02-14 12:45,確認書
2024-02-14,S100STN3,E30841,株式会社ジャパンインベストメントアドバイザー,180,2024-02-14 12:46,臨時報告書
2024-02-14,S100SVN1,E02051,アオイ電子株式会社,140,2024-02-14 12:46,四半期報告書－第56期第3四半期(2023/10/01－2023/12/31)
